"","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","stateProvince","habitat","cl10902","scientificName","basisOfRecord","kingdom","phylum","class","order","family","taxonRank","dataResourceName"
"2285",-35.3550000342693,149.027,10,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2286",-35.3550000342693,149.192,200,"Australian Capital Territory","","Non Forest","Menetia greyii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2287",-35.354800034269,149.138,10,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2288",-35.354800034269,149.05,200,"Australian Capital Territory","","Non Forest","Tiliqua scincoides","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2289",-35.354800034269,149.139,10,"Australian Capital Territory","","Non Forest","Menetia greyii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2290",-35.354800034269,149.139,10,"Australian Capital Territory","","Non Forest","Menetia greyii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2291",-35.354800034269,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2292",-35.354800034269,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis guichenoti","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2293",-35.354800034269,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2294",-35.354800034269,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis guichenoti","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2295",-35.354800034269,149.138,10,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2296",-35.3547000342689,149.024,10,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2297",-35.3547000342689,149.024,10,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2298",-35.3546000342688,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2299",-35.3546000342688,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2300",-35.3546000342688,149.138,10,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2301",-35.3546000342688,149.138,10,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2302",-35.3546000342688,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2303",-35.3546000342688,149.138,10,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2304",-35.3544000342685,149.074,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2305",-35.3543000342684,149.076,100,"Australian Capital Territory","","Non Forest","Tiliqua scincoides","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2306",-35.3542000342683,149.033,100,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2307",-35.3542000342683,149.031,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2308",-35.3542000342683,149.031,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2309",-35.3542000342683,149.028,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2310",-35.3542000342683,149.03,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2311",-35.3542000342683,149.032,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2312",-35.3535000342674,149.017,200,"Australian Capital Territory","","Non Forest","Egernia cunninghami","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2313",-35.3535000342674,149.017,200,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2314",-35.3535000342674,149.075,100,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2315",-35.3534000342673,149.026,200,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2316",-35.3534000342673,149.027,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2317",-35.3534000342673,149.027,200,"Australian Capital Territory","","Non Forest","Carlia tetradactyla","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2318",-35.3534000342673,149.026,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2319",-35.3534000342673,149.027,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2320",-35.3534000342673,149.026,200,"Australian Capital Territory","","Non Forest","Delma inornata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","ACT Wildlife Atlas"
"2321",-35.3534000342673,148.986,50,"Australian Capital Territory","","Non Forest","Acanthophis antarcticus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2322",-35.3534000342673,149.027,200,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2323",-35.3533000342671,149.03,200,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2324",-35.3533000342671,149.03,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2325",-35.3533000342671,149.028,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2326",-35.3533000342671,149.03,100,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2327",-35.353279,149.09938,100,"Australian Capital Territory","","Non Forest","Tiliqua scincoides","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ALA species sightings and OzAtlas"
"2328",-35.3531000342669,149.198,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2329",-35.3531000342669,149.198,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2330",-35.35303,149.118421,100,"Australian Capital Territory","","Non Forest","Pogona barbata","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","iNaturalist Australia"
"2331",-35.353002,149.119774,200,"Australian Capital Territory","","Non Forest","Acritoscincus platynotus","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","iNaturalist Australia"
"2332",-35.3529000342666,149.155,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2333",-35.3529000342666,149.155,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2334",-35.3529000342666,149.155,200,"Australian Capital Territory","","Non Forest","Egernia cunninghami","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2335",-35.3529000342666,149.155,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2336",-35.3529000342666,149.155,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2337",-35.3527000342663,149.066,200,"Australian Capital Territory","","Non Forest","Notechis scutatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2338",-35.3525000342661,149.024,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2339",-35.3525000342661,149.024,200,"Australian Capital Territory","","Non Forest","Christinus marmoratus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","species","ACT Wildlife Atlas"
"2340",-35.3525000342661,149.027,200,"Australian Capital Territory","","Non Forest","Tiliqua scincoides","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2341",-35.352400034266,149.032,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2342",-35.352400034266,149.028,200,"Australian Capital Territory","","Non Forest","Tiliqua scincoides","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2343",-35.3517000342651,149.021,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2344",-35.3514000342647,149.142,100,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"2345",-35.3511000342643,149.104,200,"Australian Capital Territory","","Non Forest","Pogona barbata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"2346",-35.350900034264,148.846,200,"Australian Capital Territory","","Eucalypt Medium Open","Intellagama lesueurii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"2347",-35.3502000342631,149.158,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2348",-35.3500000342629,149.065,200,"Australian Capital Territory","","Non Forest","Tiliqua scincoides","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"2349",-35.35,149.0833,2000,"Australian Capital Territory","SUBURBAN YARD","Non Forest","Pseudonaja textilis","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","Australian National Wildlife Collection provider for OZCAM"
"2350",-35.35,148.9167,2000,"Australian Capital Territory","","Non Forest","Carinascincus coventryi","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
"2351",-35.35,149.05,2000,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","Australian National Wildlife Collection provider for OZCAM"
"2352",-35.35,148.9167,2000,"Australian Capital Territory","","Non Forest","Eulamprus heatwolei","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
"2353",-35.35,148.8333,2000,"Australian Capital Territory","","Eucalypt Medium Open","Drysdalia coronoides","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","Australian National Wildlife Collection provider for OZCAM"
"2354",-35.35,148.9167,2000,"Australian Capital Territory","","Non Forest","Lampropholis delicata","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
"2355",-35.35,149.0833,2000,"Australian Capital Territory","URBAN","Non Forest","Christinus marmoratus","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","species","Australian National Wildlife Collection provider for OZCAM"
"2356",-35.35,148.9167,2000,"Australian Capital Territory","","Non Forest","Anepischetosia maccoyi","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
"2357",-35.35,148.8,10000,"Australian Capital Territory","","Eucalypt Low Woodland","Pseudemoia entrecasteauxii","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian Museum provider for OZCAM"
"2358",-35.35,148.8,10000,"Australian Capital Territory","","Eucalypt Low Woodland","Acritoscincus","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","genus","Australian Museum provider for OZCAM"
"2359",-35.35,149.0833,2000,"Australian Capital Territory","URBAN","Non Forest","Christinus marmoratus","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","species","Australian National Wildlife Collection provider for OZCAM"
"2360",-35.35,148.8,10000,"Australian Capital Territory","","Eucalypt Low Woodland","Eulamprus tympanum","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian Museum provider for OZCAM"
"2361",-35.35,148.9167,2000,"Australian Capital Territory","","Non Forest","Carinascincus coventryi","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
"2362",-35.35,148.9167,2000,"Australian Capital Territory","","Non Forest","Carinascincus coventryi","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
